MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
2,1,0,0,1,0,0,1,13,0,0,0,1,3,0,64,49,1,0,2,5,1,3,0,1,0,2,1,2,3,0,0,5,1,0,0,1,0,0,1,0,4
0,0,0,0,0,0,0,0,11,0,0,0,1,1,2,18,46,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
0,0,1,0,0,0,0,0,15,0,0,0,2,3,3,79,8,0,0,9,8,1,1,0,2,1,1,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0
0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,45,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,11,0,0,0,1,3,2,30,56,0,0,4,7,1,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,4,0,0,0,1,2,0,20,2,1,0,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19,0,0,0,5,1,3,63,48,0,0,3,3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,10,0,0,3,1,0,0,51,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,1,0,0,1,7,0,0,1,1,5,4,31,32,0,0,1,1,1,3,0,1,0,2,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,23,0,0,0,2,1,3,70,8,0,0,0,0,1,1,0,2,0,2,0,0,1,0,2,1,1,0,0,0,0,2,0,0,0
3,0,0,0,0,0,0,0,5,0,0,0,1,2,0,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,10,2,4,0,1,6,0,22,17,1,0,6,6,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,2
1,0,0,0,0,0,0,0,8,0,0,0,3,3,2,67,8,0,0,1,1,1,1,0,2,0,1,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0
0,0,0,1,0,0,0,0,12,0,0,0,1,0,0,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,2,2,0,3,2,19,0,0,0,0,3,0,17,15,4,5,7,4,1,1,0,0,0,2,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1
3,0,2,0,0,0,0,0,5,0,0,4,0,0,0,11,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,11,0,0,0,1,1,0,24,57,0,0,3,3,0,1,0,1,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0
3,0,2,0,0,0,0,0,5,0,0,3,0,0,0,11,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,1,2,39,27,0,0,3,4,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,2,53,39,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,1,5,3,52,5,0,0,0,3,1,1,0,1,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,7,0,0,0,1,3,2,47,7,0,0,0,0,1,1,0,2,0,1,0,0,1,3,0,1,1,0,0,0,0,2,0,2,0
1,0,0,0,0,0,0,0,22,0,0,4,0,1,0,7,7,0,0,3,3,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,49,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,2,3,2,94,5,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4,0,0,1,0,0,0,0,23,0,0,0,0,1,1,82,8,0,0,2,5,1,1,0,2,0,2,1,0,3,0,0,1,1,0,0,2,0,0,0,0,0
1,0,1,0,0,0,0,0,7,0,0,0,0,3,1,105,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,5,1,1,2,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,5,1,3,27,24,0,0,3,3,0,1,0,1,0,2,0,0,1,0,0,0,0,2,3,0,0,3,0,0,0
0,0,0,0,0,0,2,0,11,3,0,2,1,3,4,53,39,0,0,4,7,1,1,0,1,0,0,1,0,1,0,0,4,3,3,2,0,0,0,0,0,0
1,0,1,1,0,0,0,0,7,3,0,0,2,3,1,3,8,0,0,2,5,1,1,0,2,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,9,4,0,0,4,3,0,34,35,0,0,3,3,1,1,0,1,0,2,0,0,1,3,1,5,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,40,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,0,0,0,0,1,3,2,41,28,0,0,3,4,1,1,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,19,0,0,0,2,1,1,75,18,0,0,2,5,1,1,0,2,0,2,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,1,0,0,5,1,3,1,54,1,0,7,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,71,8,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,2,0,11,0,0,0,5,1,2,39,27,0,0,1,3,0,1,1,1,0,2,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,1,3,4,32,60,1,0,2,4,1,1,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,2,0,9,0,0,0,1,3,1,12,51,0,0,3,3,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,2,0,0,1,0,0,0,0,5,1,2,90,59,0,0,7,3,1,1,0,1,0,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,29,5,0,0,3,3,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,1,0,0,3,3,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5
0,0,0,1,0,0,2,0,6,7,0,0,0,1,3,21,52,0,0,3,3,0,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,79,30,0,0,2,5,1,0,0,2,0,1,0,0,0,0,2,1,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,9,0,0,1,1,3,4,10,9,1,0,7,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,12,0,0,0,1,1,0,68,42,1,0,3,4,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,0,28,19,1,0,4,4,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0
3,0,0,0,0,0,0,0,5,0,0,0,1,0,0,22,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
0,0,0,1,0,0,0,0,11,0,0,0,1,3,2,16,3,0,0,1,1,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,3,0,0,0,16,0,0,0,1,2,0,13,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,2,0,9,1,0,0,1,5,0,53,39,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,2,0,0,2,0,17,1,0,0,0,3,2,47,8,0,0,7,4,1,1,0,4,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,54,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,11,2,0,0,1,3,0,12,11,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,0,0,0,1,3,3,31,29,0,0,5,2,1,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,3,87,8,0,0,3,3,1,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,3,0,0
1,0,0,0,0,0,0,0,7,3,0,0,2,3,2,71,8,0,0,2,5,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,5,0,0,0,0,2,0,22,12,0,0,6,6,1,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,1,2
0,0,0,0,3,0,0,1,4,0,0,0,1,5,0,37,25,0,0,3,4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,6,6,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,9,0,0,0,4,3,3,53,5,0,0,3,3,1,1,0,1,0,2,0,0,0,3,0,1,1,0,0,0,0,1,1,0,0
0,0,0,1,0,0,3,0,0,0,0,0,1,3,1,90,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,1,3,0,11,10,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,16,0,0,0,2,0,0,59,47,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,17,0,0,0,0,1,0,86,40,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,23,0,0,0,7,5,0,80,8,0,0,2,5,1,0,0,0,0,2,1,0,1,0,0,1,1,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,0,17,15,0,0,3,3,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
3,0,0,1,0,0,3,0,5,0,0,3,1,4,0,40,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,1
0,0,0,0,0,0,2,0,11,0,0,2,1,3,0,28,6,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5
0,0,0,1,0,0,0,0,15,0,0,0,2,3,3,32,21,0,0,1,1,1,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,11,0,0,0,1,2,2,16,3,4,5,2,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,1,0,0,1,1,4,31,32,1,0,2,5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,3,0,0,2,3,3,87,10,0,0,1,1,1,1,1,1,0,0,0,0,1,0,5,1,1,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,90,59,1,0,3,3,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,37,0,1,0,3,3,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,9,2,0,0,1,3,0,30,56,0,0,2,4,1,1,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0,12,0,0,2,1,3,0,56,43,0,0,7,4,1,1,0,4,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,37,25,1,0,3,3,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,13,0,0,0,1,5,2,65,8,0,0,2,5,1,1,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,12,1,0,2,0,3,0,56,43,0,0,7,4,1,1,0,4,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,10,0,0,0,1,4,0,51,51,1,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,9,1,0,0,1,3,3,53,54,0,0,3,4,1,1,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,11,0,0,0,1,5,2,63,48,0,0,3,3,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,11,0,0,0,1,3,3,24,4,1,0,1,1,1,1,1,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,1,3,0,3,0,17,0,0,0,1,0,0,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
0,0,0,1,0,0,0,0,9,0,0,0,1,3,2,17,15,0,0,3,5,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,0,30,56,0,0,3,3,2,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,2,0,5,0,0,0,1,2,0,13,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,0,0,0,2,0,3,65,26,0,0,4,7,1,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0
0,0,0,1,2,0,0,1,4,0,0,0,1,3,0,33,22,0,0,3,3,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,17,0,0,0,0,1,0,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,1,0,2,0,3,0,14,13,0,0,1,1,0,1,0,1,0,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,1,0,0,0,0,1,3,3,54,31,0,0,3,4,1,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,8,0,0,0,1,3,3,82,8,0,0,1,1,1,1,0,2,0,2,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
4,0,0,0,3,0,0,0,2,0,0,2,0,3,2,87,8,0,0,1,1,1,1,0,1,0,2,1,2,1,0,0,6,1,0,0,0,0,0,0,0,0
3,0,2,0,0,0,0,0,5,0,0,3,0,1,0,51,37,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1,0,0,0,0,0,0,0,14,0,0,4,0,5,0,16,3,0,0,6,6,0,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,13,0,0,0,1,9,6,87,8,0,0,8,9,1,1,0,1,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,15,0,0,0,1,5,2,46,33,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,12,0,0,0,0,0,0,50,47,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
0,0,0,1,0,0,2,0,11,0,0,0,1,1,1,18,2,1,0,1,1,1,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,12,0,0,0,0,1,0,29,54,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,1,0,2,2,3,3,83,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,4,3,3,2,1,0,3,0,0,0
0,0,0,0,0,0,0,0,17,6,0,0,1,1,0,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,12,0,0,3,1,1,0,5,54,0,0,7,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,1,1,2,84,23,0,0,7,4,0,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,6,0,0,0,1,3,2,54,44,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,21,34,0,0,1,1,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,14,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,17,0,0,0,0,0,0,35,18,0,0,3,3,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
0,0,0,1,3,0,0,0,16,0,0,0,1,2,0,22,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,2,10,9,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0
0,0,0,1,0,0,2,0,5,5,0,0,1,4,0,13,10,1,0,0,11,2,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,3,0,0,1,11,7,0,0,1,0,3,14,12,4,5,2,5,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,8,0,0,0,1,5,0,69,32,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,70,8,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0
0,0,0,1,0,0,0,0,4,0,0,2,1,1,0,1,1,0,0,7,4,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,17,5,0,0,0,0,0,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0
0,0,0,1,0,0,0,0,15,0,0,2,1,5,6,54,44,0,0,1,1,1,1,0,0,0,2,0,0,1,0,0,4,3,3,2,1,0,0,0,8,1
0,0,0,0,2,0,0,0,4,0,0,2,1,3,4,17,15,0,0,3,4,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0
0,0,0,1,0,1,3,0,16,0,0,0,5,1,2,18,46,0,0,3,3,0,1,0,1,0,1,0,2,0,0,2,5,0,0,0,0,0,0,0,2,1
1,0,0,0,0,0,2,0,7,0,0,0,2,3,2,103,29,1,0,0,0,1,1,0,2,0,2,0,0,1,0,0,1,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,5,3,2,28,19,0,0,3,3,0,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16,0,0,0,1,2,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,1,1,3,41,10,1,0,7,4,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,1,52,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,2,0,12,0,0,0,1,3,0,10,9,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,41,0,0,0,5,3,1,1,1,1,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,1,4,0,0,0,0,3,4,60,45,0,0,3,3,0,1,0,1,0,0,0,0,1,3,5,0,0,0,0,0,0,1,1,0,0
0,0,0,1,0,0,3,0,15,0,0,2,4,1,0,34,50,4,5,5,4,0,1,0,1,0,2,0,0,1,0,0,4,3,3,2,0,0,0,0,0,3
4,0,0,1,3,0,0,0,2,0,0,2,0,1,2,94,8,0,0,1,1,0,1,0,1,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,24,0,0,3,0,1,2,84,23,0,0,1,1,1,1,0,1,0,2,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,12,11,1,0,1,1,1,1,0,1,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1,0,5,0,0,4,0,0,0,40,41,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,8,0,0,0,1,3,3,18,17,0,0,2,4,1,1,1,1,0,1,0,0,1,0,0,4,3,3,2,0,0,0,0,0,0
0,0,0,1,0,0,2,0,6,2,0,0,0,1,3,54,5,0,0,3,3,0,1,1,1,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,20,0,0,3,0,1,2,1,1,0,0,7,10,1,1,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,0,0,0,0,1,4,0,22,12,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,6,0,0,0,1,0,11,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2
0,0,0,1,3,0,0,0,2,0,0,0,2,3,3,70,8,0,0,1,1,1,0,1,2,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,11,0,0,0,1,3,3,32,21,1,0,2,5,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,7,0,0,0,2,7,2,48,8,0,0,0,0,1,1,0,2,2,3,1,0,1,0,0,4,3,3,2,0,0,2,0,0,1
0,0,0,0,0,0,0,0,11,0,0,1,5,1,0,18,46,1,0,3,3,0,1,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,11,0,0,0,2,5,4,87,8,0,0,8,9,1,1,0,1,0,2,1,2,1,0,0,4,3,3,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,16,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,0,0,3,1,1,0,56,43,0,0,7,4,1,1,0,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3,0,0,0,0,0,2,0,5,0,0,0,1,0,0,22,17,0,0,6,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
0,0,0,1,0,0,2,0,8,6,3,0,0,0,1,48,40,0,0,3,3,1,1,1,2,0,2,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0
